OSD1_2014-06-21_0m_NPL022,Bacteria;Planctomycetes;Planctomycetacia;Planctomycetales;Planctomycetaceae;Planctomyces;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;,8
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;,13
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Caulobacteraceae;Caulobacter;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Caulobacterales;Hyphomonadaceae;Woodsholea;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;OCS116_clade;,7
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Hyphomicrobiaceae;uncultured;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Cohaesibacter;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhizobiales;Phyllobacteriaceae;Mesorhizobium;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;,12
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Loktanella;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Rhodobacter;,3
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter_clade_DC5-80-3_lineage;,4
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter_clade_NAC11-7_lineage;,19
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Roseobacter_clade_OCT_lineage;,3
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;Ruegeria;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodobacterales;Rhodobacteraceae;uncultured;,2
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;Rhodospirillaceae;AEGEAN-169_marine_group;,4
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;,3
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;mitochondria;,5
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Rickettsiaceae;,1
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116_clade;,40
OSD1_2014-06-21_0m_NPL022,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;SAR116_clade;Candidatus_Puniceispirillum;,1
