OSD158_2014-06-21_0m_NPL022,Archaea,18
OSD158_2014-06-21_0m_NPL022,Bacteria,1250
OSD158_2014-06-21_0m_NPL022,Eukaryota,486
OSD158_2014-06-21_0m_NPL022,Unclassified,181
OSD159_2014-06-21_2m_NPL022,Archaea,26
OSD159_2014-06-21_2m_NPL022,Bacteria,1546
OSD159_2014-06-21_2m_NPL022,Eukaryota,318
OSD159_2014-06-21_2m_NPL022,Unclassified,194
OSD162_2014-06-23_1m_NPL022,Archaea,28
OSD162_2014-06-23_1m_NPL022,Bacteria,3241
OSD162_2014-06-23_1m_NPL022,Eukaryota,127
OSD162_2014-06-23_1m_NPL022,Unclassified,198
OSD163_2014-06-20_2m_NPL022,Archaea,41
OSD163_2014-06-20_2m_NPL022,Bacteria,2388
OSD163_2014-06-20_2m_NPL022,Eukaryota,242
OSD163_2014-06-20_2m_NPL022,Unclassified,279
OSD164_2014-06-13_2m_NPL022,Archaea,7
OSD164_2014-06-13_2m_NPL022,Bacteria,2778
OSD164_2014-06-13_2m_NPL022,Eukaryota,36
OSD164_2014-06-13_2m_NPL022,Unclassified,178
OSD165_2014-06-23_2m_NPL022,Archaea,36
OSD165_2014-06-23_2m_NPL022,Bacteria,2284
OSD165_2014-06-23_2m_NPL022,Eukaryota,210
OSD165_2014-06-23_2m_NPL022,Unclassified,320
OSD166_2014-06-21_0.5m_NPL022,Archaea,30
OSD166_2014-06-21_0.5m_NPL022,Bacteria,1954
OSD166_2014-06-21_0.5m_NPL022,Eukaryota,275
OSD166_2014-06-21_0.5m_NPL022,Unclassified,368
OSD167_2014-06-21_0.1m_NPL022,Archaea,3
OSD167_2014-06-21_0.1m_NPL022,Bacteria,3580
OSD167_2014-06-21_0.1m_NPL022,Eukaryota,95
OSD167_2014-06-21_0.1m_NPL022,Unclassified,381
OSD168_2014-06-21_2m_NPL022,Bacteria,1285
OSD168_2014-06-21_2m_NPL022,Eukaryota,120
OSD168_2014-06-21_2m_NPL022,Unclassified,29
OSD169_2014-06-21_0.1m_NPL022,Archaea,4
OSD169_2014-06-21_0.1m_NPL022,Bacteria,2609
OSD169_2014-06-21_0.1m_NPL022,Eukaryota,38
OSD169_2014-06-21_0.1m_NPL022,Unclassified,173
OSD17_2014-06-20_3m_NPL022,Archaea,21
OSD17_2014-06-20_3m_NPL022,Bacteria,603
OSD17_2014-06-20_3m_NPL022,Eukaryota,344
OSD17_2014-06-20_3m_NPL022,Unclassified,154
OSD170_2014-06-25_3m_NPL022,Archaea,6
OSD170_2014-06-25_3m_NPL022,Bacteria,1641
OSD170_2014-06-25_3m_NPL022,Eukaryota,386
OSD170_2014-06-25_3m_NPL022,Unclassified,263
OSD171_2014-06-25_3m_NPL022,Archaea,45
OSD171_2014-06-25_3m_NPL022,Bacteria,1945
OSD171_2014-06-25_3m_NPL022,Eukaryota,765
OSD171_2014-06-25_3m_NPL022,Unclassified,242
OSD172_2014-06-25_3m_NPL022,Archaea,1
OSD172_2014-06-25_3m_NPL022,Bacteria,1390
OSD172_2014-06-25_3m_NPL022,Eukaryota,127
OSD172_2014-06-25_3m_NPL022,Unclassified,11
OSD173_2014-06-25_3m_NPL022,Archaea,19
OSD173_2014-06-25_3m_NPL022,Bacteria,1814
OSD173_2014-06-25_3m_NPL022,Eukaryota,413
OSD173_2014-06-25_3m_NPL022,Unclassified,269
OSD174_2014-06-25_3m_NPL022,Archaea,9
OSD174_2014-06-25_3m_NPL022,Bacteria,552
OSD174_2014-06-25_3m_NPL022,Eukaryota,293
OSD174_2014-06-25_3m_NPL022,Unclassified,100
OSD175_2014-06-24_3m_NPL022,Archaea,46
OSD175_2014-06-24_3m_NPL022,Bacteria,448
OSD175_2014-06-24_3m_NPL022,Eukaryota,402
OSD175_2014-06-24_3m_NPL022,Unclassified,108
OSD176_2014-06-24_3m_NPL022,Archaea,59
OSD176_2014-06-24_3m_NPL022,Bacteria,783
OSD176_2014-06-24_3m_NPL022,Eukaryota,412
OSD176_2014-06-24_3m_NPL022,Unclassified,130
OSD177_2014-06-24_3m_NPL022,Archaea,14
OSD177_2014-06-24_3m_NPL022,Bacteria,636
OSD177_2014-06-24_3m_NPL022,Eukaryota,234
OSD177_2014-06-24_3m_NPL022,Unclassified,100
OSD178_2014-06-24_3m_NPL022,Archaea,16
OSD178_2014-06-24_3m_NPL022,Bacteria,697
OSD178_2014-06-24_3m_NPL022,Eukaryota,195
OSD178_2014-06-24_3m_NPL022,Unclassified,91
OSD18_2014-06-20_75m_NPL022,Archaea,26
OSD18_2014-06-20_75m_NPL022,Bacteria,626
OSD18_2014-06-20_75m_NPL022,Eukaryota,127
OSD18_2014-06-20_75m_NPL022,Unclassified,91
OSD182_2014-06-24_3m_NPL022,Archaea,118
OSD182_2014-06-24_3m_NPL022,Bacteria,1149
OSD182_2014-06-24_3m_NPL022,Eukaryota,161
OSD182_2014-06-24_3m_NPL022,Unclassified,152
OSD183_2014-06-24_3m_NPL022,Archaea,55
OSD183_2014-06-24_3m_NPL022,Bacteria,969
OSD183_2014-06-24_3m_NPL022,Eukaryota,265
OSD183_2014-06-24_3m_NPL022,Unclassified,117
OSD184_2014-06-24_3m_NPL022,Archaea,116
OSD184_2014-06-24_3m_NPL022,Bacteria,1054
OSD184_2014-06-24_3m_NPL022,Eukaryota,220
OSD184_2014-06-24_3m_NPL022,Unclassified,147
OSD185_2014-06-24_3m_NPL022,Archaea,112
OSD185_2014-06-24_3m_NPL022,Bacteria,761
OSD185_2014-06-24_3m_NPL022,Eukaryota,249
OSD185_2014-06-24_3m_NPL022,Unclassified,95
OSD186_2014-06-21_2.4m_NPL022,Bacteria,420
OSD186_2014-06-21_2.4m_NPL022,Eukaryota,70
OSD186_2014-06-21_2.4m_NPL022,Unclassified,77
OSD19_2014-06-23_2m_NPL022,Bacteria,963
OSD19_2014-06-23_2m_NPL022,Eukaryota,165
OSD19_2014-06-23_2m_NPL022,Unclassified,174
OSD2_2014-06-20_0m_NPL022,Archaea,28
OSD2_2014-06-20_0m_NPL022,Bacteria,790
OSD2_2014-06-20_0m_NPL022,Eukaryota,175
OSD2_2014-06-20_0m_NPL022,Unclassified,153
OSD20_2014-06-20_0m_NPL022,Archaea,4
OSD20_2014-06-20_0m_NPL022,Bacteria,731
OSD20_2014-06-20_0m_NPL022,Eukaryota,245
OSD20_2014-06-20_0m_NPL022,Unclassified,144
OSD20_2014-06-20_20m_NPL022,Archaea,1
OSD20_2014-06-20_20m_NPL022,Bacteria,791
OSD20_2014-06-20_20m_NPL022,Eukaryota,235
OSD20_2014-06-20_20m_NPL022,Unclassified,152
OSD21_2014-06-21_0m_NPL022,Archaea,4
OSD21_2014-06-21_0m_NPL022,Bacteria,860
OSD21_2014-06-21_0m_NPL022,Eukaryota,69
OSD21_2014-06-21_0m_NPL022,Unclassified,116
OSD22_2014-06-23_1m_NPL022,Bacteria,318
OSD22_2014-06-23_1m_NPL022,Eukaryota,78
OSD22_2014-06-23_1m_NPL022,Unclassified,53
OSD24_2014-06-21_0m_NPL022,Archaea,8
OSD24_2014-06-21_0m_NPL022,Bacteria,770
OSD24_2014-06-21_0m_NPL022,Eukaryota,137
OSD24_2014-06-21_0m_NPL022,Unclassified,202
OSD25_2014-06-21_0m_NPL022,Archaea,27
OSD25_2014-06-21_0m_NPL022,Bacteria,1247
OSD25_2014-06-21_0m_NPL022,Eukaryota,75
OSD25_2014-06-21_0m_NPL022,Unclassified,220
OSD26_2014-06-21_0m_NPL022,Archaea,6
OSD26_2014-06-21_0m_NPL022,Bacteria,762
OSD26_2014-06-21_0m_NPL022,Eukaryota,72
OSD26_2014-06-21_0m_NPL022,Unclassified,192
OSD28_2014-06-21_0.2m_NPL022,Archaea,7
OSD28_2014-06-21_0.2m_NPL022,Bacteria,519
OSD28_2014-06-21_0.2m_NPL022,Eukaryota,44
OSD28_2014-06-21_0.2m_NPL022,Unclassified,160
OSD29_2014-06-21_0.2m_NPL022,Archaea,15
OSD29_2014-06-21_0.2m_NPL022,Bacteria,736
OSD29_2014-06-21_0.2m_NPL022,Eukaryota,216
OSD29_2014-06-21_0.2m_NPL022,Unclassified,150
OSD3_2014-06-20_0m_NPL022,Archaea,37
OSD3_2014-06-20_0m_NPL022,Bacteria,556
OSD3_2014-06-20_0m_NPL022,Eukaryota,271
OSD3_2014-06-20_0m_NPL022,Unclassified,135
OSD30_2014-06-20_2m_NPL022,Archaea,2
OSD30_2014-06-20_2m_NPL022,Bacteria,759
OSD30_2014-06-20_2m_NPL022,Eukaryota,446
OSD30_2014-06-20_2m_NPL022,Unclassified,209
OSD34_2014-06-21_0m_NPL022,Archaea,1
OSD34_2014-06-21_0m_NPL022,Bacteria,736
OSD34_2014-06-21_0m_NPL022,Eukaryota,53
OSD34_2014-06-21_0m_NPL022,Unclassified,194
OSD35_2014-06-21_1m_NPL022,Bacteria,681
OSD35_2014-06-21_1m_NPL022,Eukaryota,221
OSD35_2014-06-21_1m_NPL022,Unclassified,190
OSD36_2014-06-21_0.5m_NPL022,Archaea,4
OSD36_2014-06-21_0.5m_NPL022,Bacteria,731
OSD36_2014-06-21_0.5m_NPL022,Eukaryota,171
OSD36_2014-06-21_0.5m_NPL022,Unclassified,193
OSD37_2014-06-19_1m_NPL022,Archaea,20
OSD37_2014-06-19_1m_NPL022,Bacteria,1279
OSD37_2014-06-19_1m_NPL022,Eukaryota,450
OSD37_2014-06-19_1m_NPL022,Unclassified,343
OSD38_2014-06-20_0m_NPL022,Archaea,10
OSD38_2014-06-20_0m_NPL022,Bacteria,998
OSD38_2014-06-20_0m_NPL022,Eukaryota,76
OSD38_2014-06-20_0m_NPL022,Unclassified,157
OSD39_2014-06-19_0.1m_NPL022,Archaea,10
OSD39_2014-06-19_0.1m_NPL022,Bacteria,913
OSD39_2014-06-19_0.1m_NPL022,Eukaryota,65
OSD39_2014-06-19_0.1m_NPL022,Unclassified,187
OSD4_2014-06-20_0m_NPL022,Bacteria,862
OSD4_2014-06-20_0m_NPL022,Eukaryota,153
OSD4_2014-06-20_0m_NPL022,Unclassified,164
